205.110402,-7.000000
207.272252,0.000000
209.433092,0.000000
211.592922,0.000000
213.751745,0.000000
215.909560,0.000000
218.066368,0.000000
220.222169,0.000000
222.376966,0.000000
224.530757,0.000000
226.683545,0.000000
228.835329,0.000000
230.986111,0.000000
233.135891,0.000000
235.284670,0.000000
237.432448,0.000000
239.579227,0.000000
241.725006,0.000000
243.869787,3.000000
246.013571,0.000000
248.156358,0.000000
250.298148,0.000000
252.438944,21.000000
254.578744,4.000000
256.717550,0.000000
258.855363,-3.000000
260.992183,0.000000
263.128011,0.000000
265.262849,0.000000
267.396695,0.000000
269.529552,0.000000
271.661419,0.000000
273.792298,0.000000
275.922190,0.000000
278.051094,-1.000000
280.179012,0.000000
282.305944,0.000000
284.431892,0.000000
286.556855,0.000000
288.680834,0.000000
290.803831,1.000000
292.925845,-7.000000
295.046879,0.000000
297.166931,0.000000
299.286003,0.000000
301.404096,0.000000
303.521210,0.000000
305.637346,0.000000
307.752505,0.000000
309.866687,0.000000
311.979893,5.000000
314.092124,12.000000
316.203381,-10.000000
318.313664,0.000000
320.422973,2.000000
322.531310,4.000000
324.638675,8.000000
326.745069,0.000000
328.850492,0.000000
330.954946,0.000000
333.058431,0.000000
335.160947,0.000000
337.262496,0.000000
339.363077,0.000000
341.462692,0.000000
343.561342,9.000000
345.659026,0.000000
347.755747,0.000000
349.851503,0.000000
351.946297,0.000000
354.040128,4.000000
356.132998,-3.000000
358.224907,0.000000
360.315855,27.000000
362.405844,0.000000
364.494874,-4.000000
366.582946,0.000000
368.670061,0.000000
370.756218,17.000000
372.841419,0.000000
374.925665,-9.000000
377.008956,0.000000
379.091292,0.000000
381.172675,0.000000
383.253105,0.000000
385.332583,5.000000
387.411110,0.000000
389.488685,10.000000
391.565310,4.000000
393.640986,0.000000
395.715713,19.000000
397.789492,0.000000
399.862323,0.000000
401.934207,0.000000
404.005145,0.000000
406.075138,3.000000
408.144186,0.000000
410.212289,0.000000
412.279449,-2.000000
414.345666,0.000000
416.410940,8.000000
418.475273,0.000000
420.538665,20.000000
422.601117,0.000000
424.662629,5.000000
426.723202,0.000000
428.782837,0.000000
430.841535,0.000000
432.899295,4.000000
434.956119,0.000000
437.012007,7.000000
439.066960,0.000000
441.120978,0.000000
443.174063,0.000000
445.226215,6.000000
447.277435,1.000000
449.327722,0.000000
451.377079,0.000000
453.425505,0.000000
455.473001,-6.000000
457.519567,-5.000000
459.565206,3.000000
461.609916,0.000000
463.653699,0.000000
465.696556,0.000000
467.738486,6.000000
469.779491,0.000000
471.819572,0.000000
473.858728,0.000000
475.896961,0.000000
477.934271,0.000000
479.970659,0.000000
482.006126,0.000000
484.040672,-2.000000
486.074297,0.000000
488.107003,4.000000
490.138790,0.000000
492.169659,0.000000
494.199610,0.000000
496.228644,-6.000000
498.256761,0.000000
500.283963,0.000000
502.310250,15.000000
504.335622,-9.000000
506.360080,0.000000
508.383626,5.000000
510.406258,0.000000
512.427979,0.000000
514.448788,0.000000
516.468687,0.000000
518.487675,-13.000000
520.505754,0.000000
522.522924,15.000000
524.539186,0.000000
526.554541,-3.000000
528.568988,0.000000
530.582530,0.000000
532.595165,0.000000
534.606896,0.000000
536.617722,2.000000
538.627644,6.000000
540.636663,0.000000
542.644780,0.000000
544.651994,0.000000
546.658307,0.000000
548.663720,7.000000
550.668232,0.000000
552.671846,-3.000000
554.674560,0.000000
556.676376,1.000000
558.677294,0.000000
560.677316,2.000000
562.676441,0.000000
564.674670,0.000000
566.672004,0.000000
568.668444,0.000000
570.663990,0.000000
572.658642,0.000000
574.652402,7.000000
576.645270,17.000000
578.637246,4.000000
580.628332,-14.000000
582.618527,1.000000
584.607833,0.000000
586.596249,-1.000000
588.583778,0.000000
590.570418,-6.000000
592.556172,0.000000
594.541039,0.000000
596.525019,0.000000
598.508115,7.000000
600.490326,0.000000
602.471653,2.000000
604.452096,0.000000
606.431656,-1.000000
608.410334,0.000000
610.388130,1.000000
612.365045,2.000000
614.341080,0.000000
616.316235,0.000000
618.290510,0.000000
620.263907,-4.000000
622.236426,0.000000
624.208067,-3.000000
626.178831,2.000000
628.148719,0.000000
630.117731,0.000000
632.085869,2.000000
634.053131,0.000000
636.019520,0.000000
637.985036,-7.000000
639.949679,0.000000
641.913449,0.000000
643.876349,-5.000000
645.838377,-2.000000
647.799535,3.000000
649.759823,0.000000
651.719242,8.000000
653.677793,0.000000
655.635476,0.000000
657.592291,-1.000000
659.548239,10.000000
661.503322,1.000000
663.457539,2.000000
665.410890,30.000000
667.363378,35.000000
669.315001,52.000000
671.265762,23.000000
673.215659,24.000000
675.164695,-5.000000
677.112869,17.000000
679.060182,6.000000
681.006635,-3.000000
682.952228,-4.000000
684.896963,7.000000
686.840838,0.000000
688.783856,0.000000
690.726016,-1.000000
692.667320,-8.000000
694.607767,0.000000
696.547358,5.000000
698.486095,1.000000
700.423977,0.000000
702.361005,8.000000
704.297180,0.000000
706.232502,0.000000
708.166972,-2.000000
710.100591,12.000000
712.033358,0.000000
713.965275,8.000000
715.896343,10.000000
717.826561,-5.000000
719.755930,-5.000000
721.684451,-8.000000
723.612124,-8.000000
725.538951,1.000000
727.464931,0.000000
729.390066,3.000000
731.314355,17.000000
733.237799,0.000000
735.160400,3.000000
737.082156,0.000000
739.003070,0.000000
740.923142,-15.000000
742.842371,6.000000
744.760760,-1.000000
746.678307,3.000000
748.595015,13.000000
750.510883,0.000000
752.425912,0.000000
754.340103,1.000000
756.253455,-1.000000
758.165971,9.000000
760.077650,8.000000
761.988492,2.000000
763.898499,-5.000000
765.807671,0.000000
767.716009,0.000000
769.623512,10.000000
771.530183,-13.000000
773.436020,2.000000
775.341025,4.000000
777.245199,3.000000
779.148541,-14.000000
781.051053,2.000000
782.952735,0.000000
784.853588,0.000000
786.753611,-1.000000
788.652807,0.000000
790.551174,-7.000000
792.448715,0.000000
794.345428,0.000000
796.241316,-19.000000
798.136378,0.000000
800.030616,4.000000
801.924028,8.000000
803.816617,-2.000000
805.708383,19.000000
807.599326,8.000000
809.489446,0.000000
811.378745,0.000000
813.267223,0.000000
815.154880,3.000000
817.041718,4.000000
818.927736,-6.000000
820.812935,0.000000
822.697315,-8.000000
824.580878,7.000000
826.463624,8.000000
828.345553,2.000000
830.226665,1.000000
